userID,username,ranking
738,BLACKMETALTERROR,Grandmaster
739,LyndoncRmI,Grandmaster
740,Leo D Aras,Grandmaster
741,gollygosh69,Grandmaster
742,ψτροφήψ,Grandmaster
743,babeV,Grandmaster
744,Hero of Ferelden,Grandmaster
745,levies,Grandmaster
746,Spooky Mirai,Grandmaster
747,CT 9904,Grandmaster
748,Chelouche,Grandmaster
749,Emtest,Grandmaster
750,SMB Ksaez,Grandmaster
751,Gugaz,Grandmaster
752,sof,Grandmaster
753,FatShield,Grandmaster
754,Invícta,Grandmaster
755,Papi Royer,Grandmaster
756,chovy enthusiast,Grandmaster
757,0711 DoggyDingus,Grandmaster
758,rollinginmygrave,Grandmaster
759,RainbowBud,Grandmaster
760,Zhìì,Grandmaster
761,Ox Caliste,Grandmaster
762,gIockinmylap,Grandmaster
763,LeQutas,Grandmaster
764,koprtop,Grandmaster
765,SekstiNi,Grandmaster
766,Knight Raviolo,Grandmaster
767,Tsiperakos,Grandmaster
768,SmurfWithHarambe,Grandmaster
769,Mauki,Grandmaster
770,Tank of Romania,Grandmaster
771,Everłasting,Grandmaster
772,LA RATA ANNIENTA,Grandmaster
773,Sirinöx,Grandmaster
774,JIM LOOKS WILD,Grandmaster
775,I love Latinas,Grandmaster
776,Xizz3l,Grandmaster
777,Fabrikant Sebi,Grandmaster
778,Cambodian Ranger,Grandmaster
779,PeberJack,Grandmaster
780,Ekkooo Fresh,Grandmaster
781,Facen,Grandmaster
782,LNX LNX,Grandmaster
783,K1 Stefan,Grandmaster
784,calmcoolmeasured,Grandmaster
785,Nicholas Brody,Grandmaster
786,xCharm,Grandmaster
787,SOLNEX,Grandmaster
788,MartHR1,Grandmaster
789,StayAloneForever,Grandmaster
790,Lari,Grandmaster
791,Fulis wannabe,Grandmaster
792,the hood Jcll,Grandmaster
793,Mrozkμ,Grandmaster
794,Ringmaster187,Grandmaster
795,Noopy,Grandmaster
796,θΘθΘθ,Grandmaster
797,MacBert,Grandmaster
798,lluνia,Grandmaster
799,NHWK,Grandmaster
800,Inspiredxdxdxd,Grandmaster
801,JUNGKING1,Grandmaster
802,Mountain1912,Grandmaster
803,Evér,Grandmaster
804,CaÞs,Grandmaster
805,Rez Daddy,Grandmaster
806,BIazingFire,Grandmaster
807,Shinøre,Grandmaster
808,UCM,Grandmaster
809,kittyruken,Grandmaster
810,Q1GuaideShangdan,Grandmaster
811,babi fanboy,Grandmaster
812,Tiramolla,Grandmaster
813,7B Senceless,Grandmaster
814,Glourmand,Grandmaster
815,DKNicklas,Grandmaster
816,Kuro Tony,Grandmaster
817,Mood rings,Grandmaster
818,escape together,Grandmaster
819,Scorth,Grandmaster
820,RAMT AF FØLELSEN,Grandmaster
821,Yumagusi,Grandmaster
822,Nice Guy Ben,Grandmaster
823,25121165185,Grandmaster
824,Sawyorr,Grandmaster
825,MazeRunner0xFF,Grandmaster
826,alwaysplaytowin,Grandmaster
827,Dragdar,Grandmaster
828,GODSANE ADC,Grandmaster
829,Unchained Vato,Grandmaster
830,avemariah,Grandmaster
831,PHKT1,Grandmaster
832,Arktoso,Grandmaster
833,RekSaiyajin,Grandmaster
834,FattyP,Grandmaster
835,KC xMatty1,Grandmaster
836,Eneino,Grandmaster
837,Ginz 999,Grandmaster
838,βright future,Grandmaster
839,IWILLMAKEIT4,Grandmaster
840,Zac Jones,Grandmaster
841,TJ Miles ad acc,Grandmaster
842,Lagecyro,Grandmaster
843,a red rain,Grandmaster
844,Oursehavil,Grandmaster
845,6 elopotion 11,Grandmaster
846,Ragnér3,Grandmaster
847,Nunu,Grandmaster
848,asyc is a dog,Grandmaster
849,Immobilize,Grandmaster
850,Rreivax,Grandmaster
851,Arhys,Grandmaster
852,BRING DUOQ BACK,Grandmaster
853,Top REFORMED,Grandmaster
854,Venøur,Grandmaster
855,BDS iBo,Grandmaster
856,nash1c,Grandmaster
857,nekr0shade,Grandmaster
858,healies,Grandmaster
859,Abner,Grandmaster
860,Jarad Higgíns,Grandmaster
861,Blazen,Grandmaster
862,dridro,Grandmaster
863,The Pâle Rider,Grandmaster
864,il0v3c0c41n3,Grandmaster
865,Samsonsung,Grandmaster
866,Reu,Grandmaster
867,EUW VILLAIN,Grandmaster
868,CυmDrinker,Grandmaster
869,LukaX,Grandmaster
870,DIV Final,Grandmaster
871,Lagolinasz,Grandmaster
872,I Love Winner,Grandmaster
873,japonee,Grandmaster
874,nyaa nuzzles x3,Grandmaster
875,noob stomper 69,Grandmaster
876,Kuuuu,Grandmaster
877,Joep,Grandmaster
878,Dimil Q,Grandmaster
879,squan,Grandmaster
880,its all a joke,Grandmaster
881,Shen1v9King,Grandmaster
882,kłapouchy,Grandmaster
883,LIZARD33333,Grandmaster
884,DUMBOKILLER88,Grandmaster
885,Tommy2Tap,Grandmaster
